+-------------------------------+-------------------------------------------------------+---------+----------+----------+----------------------------------------------------+--------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                   |
+-------------------------------+-------------------------------------------------------+---------+----------+----------+----------------------------------------------------+--------------------------------------------------------------------------------+
| Mod name                      | Registry name                                         | Item ID | Meta/dmg | Subtypes | Display name                                       | Ore Dict keys                                                                  |
| Minecraft                     | minecraft:glowstone                                   |      89 |        0 |    false | Glowstone                                          | glowstone                                                                      |
| Minecraft                     | minecraft:glowstone_dust                              |     348 |        0 |    false | Glowstone Dust                                     | dustGlowstone                                                                  |
| Minecraft                     | minecraft:gold_block                                  |      41 |        0 |    false | Block of Gold                                      | blockGold                                                                      |
| Minecraft                     | minecraft:gold_ingot                                  |     266 |        0 |    false | Gold Ingot                                         | ingotGold                                                                      |
| Minecraft                     | minecraft:gold_nugget                                 |     371 |        0 |    false | Gold Nugget                                        | nuggetGold                                                                     |
| Minecraft                     | minecraft:gold_ore                                    |      14 |        0 |    false | Gold Ore                                           | oreGold                                                                        |
| Minecraft                     | minecraft:golden_apple                                |     322 |        0 |     true | Golden Apple                                       |                                                                                |
| Minecraft                     | minecraft:golden_apple                                |     322 |        1 |     true | Golden Apple                                       |                                                                                |
| Minecraft                     | minecraft:golden_axe                                  |     286 |        0 |    false | Golden Axe                                         |                                                                                |
| Minecraft                     | minecraft:golden_boots                                |     317 |        0 |    false | Golden Boots                                       | armor,boots,itemArmor,itemBoots                                                |
| Minecraft                     | minecraft:golden_carrot                               |     396 |        0 |    false | Golden Carrot                                      |                                                                                |
| Minecraft                     | minecraft:golden_chestplate                           |     315 |        0 |    false | Golden Chestplate                                  | armor,chestplate,itemArmor,itemChestplate                                      |
| Minecraft                     | minecraft:golden_helmet                               |     314 |        0 |    false | Golden Helmet                                      | armor,helmet,itemArmor,itemHelmet                                              |
| Minecraft                     | minecraft:golden_hoe                                  |     294 |        0 |    false | Golden Hoe                                         |                                                                                |
| Minecraft                     | minecraft:golden_horse_armor                          |     418 |        0 |    false | Gold Horse Armor                                   |                                                                                |
| Minecraft                     | minecraft:golden_leggings                             |     316 |        0 |    false | Golden Leggings                                    | armor,itemArmor,itemLeggings,leggings                                          |
| Minecraft                     | minecraft:golden_pickaxe                              |     285 |        0 |    false | Golden Pickaxe                                     |                                                                                |
| Minecraft                     | minecraft:golden_rail                                 |      27 |        0 |    false | Powered Rail                                       |                                                                                |
| Minecraft                     | minecraft:golden_shovel                               |     284 |        0 |    false | Golden Shovel                                      |                                                                                |
| Minecraft                     | minecraft:golden_sword                                |     283 |        0 |    false | Golden Sword                                       |                                                                                |
| Minecraft                     | minecraft:grass                                       |       2 |        0 |    false | Grass Block                                        | grass                                                                          |
| Minecraft                     | minecraft:grass_path                                  |     208 |        0 |    false | Grass Path                                         |                                                                                |
| Minecraft                     | minecraft:gravel                                      |      13 |        0 |    false | Gravel                                             | gravel                                                                         |
| Minecraft                     | minecraft:gray_glazed_terracotta                      |     242 |        0 |    false | Gray Glazed Terracotta                             |                                                                                |
| Minecraft                     | minecraft:gray_shulker_box                            |     226 |        0 |    false | Gray Shulker Box                                   |                                                                                |
| Minecraft                     | minecraft:green_glazed_terracotta                     |     248 |        0 |    false | Green Glazed Terracotta                            |                                                                                |
| Minecraft                     | minecraft:green_shulker_box                           |     232 |        0 |    false | Green Shulker Box                                  |                                                                                |
| Minecraft                     | minecraft:gunpowder                                   |     289 |        0 |    false | Gunpowder                                          | gunpowder                                                                      |
| Minecraft                     | minecraft:hardened_clay                               |     172 |        0 |    false | Terracotta                                         |                                                                                |
| Minecraft                     | minecraft:hay_block                                   |     170 |        0 |    false | Hay Bale                                           | kindling                                                                       |
| Minecraft                     | minecraft:heavy_weighted_pressure_plate               |     148 |        0 |    false | Weighted Pressure Plate (Heavy)                    |                                                                                |
| Minecraft                     | minecraft:hopper                                      |     154 |        0 |    false | Hopper                                             |                                                                                |
| Minecraft                     | minecraft:hopper_minecart                             |     408 |        0 |    false | Minecart with Hopper                               |                                                                                |
| Minecraft                     | minecraft:ice                                         |      79 |        0 |    false | Ice                                                |                                                                                |
| Minecraft                     | minecraft:iron_axe                                    |     258 |        0 |    false | Iron Axe                                           |                                                                                |
| Minecraft                     | minecraft:iron_bars                                   |     101 |        0 |    false | Iron Bars                                          |                                                                                |
| Minecraft                     | minecraft:iron_block                                  |      42 |        0 |    false | Block of Iron                                      | blockIron,ironBlockReplacement                                                 |
| Minecraft                     | minecraft:iron_boots                                  |     309 |        0 |    false | Iron Boots                                         | armor,boots,itemArmor,itemBoots                                                |
| Minecraft                     | minecraft:iron_chestplate                             |     307 |        0 |    false | Iron Chestplate                                    | armor,chestplate,itemArmor,itemChestplate                                      |
| Minecraft                     | minecraft:iron_door                                   |     330 |        0 |    false | Iron Door                                          |                                                                                |
| Minecraft                     | minecraft:iron_helmet                                 |     306 |        0 |    false | Iron Helmet                                        | armor,helmet,itemArmor,itemHelmet                                              |
| Minecraft                     | minecraft:iron_hoe                                    |     292 |        0 |    false | Iron Hoe                                           |                                                                                |
| Minecraft                     | minecraft:iron_horse_armor                            |     417 |        0 |    false | Iron Horse Armor                                   |                                                                                |
| Minecraft                     | minecraft:iron_ingot                                  |     265 |        0 |    false | Iron Ingot                                         | ingotIron,ironIngotReplacement                                                 |
| Minecraft                     | minecraft:iron_leggings                               |     308 |        0 |    false | Iron Leggings                                      | armor,itemArmor,itemLeggings,leggings                                          |
| Minecraft                     | minecraft:iron_nugget                                 |     452 |        0 |    false | Iron Nugget                                        | nuggetIron                                                                     |
| Minecraft                     | minecraft:iron_ore                                    |      15 |        0 |    false | Iron Ore                                           | oreIron                                                                        |
| Minecraft                     | minecraft:iron_pickaxe                                |     257 |        0 |    false | Iron Pickaxe                                       |                                                                                |
| Minecraft                     | minecraft:iron_shovel                                 |     256 |        0 |    false | Iron Shovel                                        |                                                                                |
| Minecraft                     | minecraft:iron_sword                                  |     267 |        0 |    false | Iron Sword                                         |                                                                                |
| Minecraft                     | minecraft:iron_trapdoor                               |     167 |        0 |    false | Iron Trapdoor                                      |                                                                                |
| Minecraft                     | minecraft:item_frame                                  |     389 |        0 |    false | Item Frame                                         |                                                                                |
| Minecraft                     | minecraft:jukebox                                     |      84 |        0 |    false | Jukebox                                            |                                                                                |
| Minecraft                     | minecraft:jungle_boat                                 |     446 |        0 |    false | Jungle Boat                                        |                                                                                |
| Minecraft                     | minecraft:jungle_door                                 |     429 |        0 |    false | Jungle Door                                        | doorWood                                                                       |
| Minecraft                     | minecraft:jungle_fence                                |     190 |        0 |    false | Jungle Fence                                       | fenceWood                                                                      |
| Minecraft                     | minecraft:jungle_fence_gate                           |     185 |        0 |    false | Jungle Fence Gate                                  | fenceGateWood                                                                  |
| Minecraft                     | minecraft:jungle_stairs                               |     136 |        0 |    false | Jungle Wood Stairs                                 | stairWood                                                                      |
| Minecraft                     | minecraft:knowledge_book                              |     453 |        0 |    false | Knowledge Book                                     |                                                                                |
| Minecraft                     | minecraft:ladder                                      |      65 |        0 |    false | Ladder                                             |                                                                                |
| Minecraft                     | minecraft:lapis_block                                 |      22 |        0 |    false | Lapis Lazuli Block                                 | blockLapis                                                                     |
| Minecraft                     | minecraft:lapis_ore                                   |      21 |        0 |    false | Lapis Lazuli Ore                                   | oreLapis                                                                       |
| Minecraft                     | minecraft:lava_bucket                                 |     327 |        0 |    false | Lava Bucket                                        | itemLavaBucket                                                                 |
| Minecraft                     | minecraft:lead                                        |     420 |        0 |    false | Lead                                               |                                                                                |
| Minecraft                     | minecraft:leather                                     |     334 |        0 |    false | Leather                                            | leather                                                                        |
| Minecraft                     | minecraft:leather_boots                               |     301 |        0 |    false | Leather Boots                                      | armor,boots,itemArmor,itemBoots                                                |
| Minecraft                     | minecraft:leather_chestplate                          |     299 |        0 |    false | Leather Tunic                                      | armor,chestplate,itemArmor,itemChestplate                                      |
| Minecraft                     | minecraft:leather_helmet                              |     298 |        0 |    false | Leather Cap                                        | armor,helmet,itemArmor,itemHelmet                                              |
| Minecraft                     | minecraft:leather_leggings                            |     300 |        0 |    false | Leather Pants                                      | armor,itemArmor,itemLeggings,leggings                                          |
| Minecraft                     | minecraft:leaves                                      |      18 |        0 |     true | Oak Leaves                                         | treeLeaves                                                                     |
| Minecraft                     | minecraft:leaves                                      |      18 |        1 |     true | Spruce Leaves                                      | treeLeaves                                                                     |
| Minecraft                     | minecraft:leaves                                      |      18 |        2 |     true | Birch Leaves                                       | treeLeaves                                                                     |
| Minecraft                     | minecraft:leaves                                      |      18 |        3 |     true | Jungle Leaves                                      | treeLeaves                                                                     |
| Minecraft                     | minecraft:leaves2                                     |     161 |        0 |     true | Acacia Leaves                                      | treeLeaves                                                                     |
| Minecraft                     | minecraft:leaves2                                     |     161 |        1 |     true | Dark Oak Leaves                                    | treeLeaves                                                                     |
| Minecraft                     | minecraft:lever                                       |      69 |        0 |    false | Lever                                              |                                                                                |
| Minecraft                     | minecraft:light_blue_glazed_terracotta                |     238 |        0 |    false | Light Blue Glazed Terracotta                       |                                                                                |
| Minecraft                     | minecraft:light_blue_shulker_box                      |     222 |        0 |    false | Light Blue Shulker Box                             |                                                                                |
| Minecraft                     | minecraft:light_weighted_pressure_plate               |     147 |        0 |    false | Weighted Pressure Plate (Light)                    |                                                                                |
| Minecraft                     | minecraft:lime_glazed_terracotta                      |     240 |        0 |    false | Lime Glazed Terracotta                             |                                                                                |
| Minecraft                     | minecraft:lime_shulker_box                            |     224 |        0 |    false | Lime Shulker Box                                   |                                                                                |
| Minecraft                     | minecraft:lingering_potion                            |     441 |        0 |    false | Lingering Uncraftable Potion                       |                                                                                |
| Minecraft                     | minecraft:lit_pumpkin                                 |      91 |        0 |    false | Jack o'Lantern                                     |                                                                                |
| Minecraft                     | minecraft:log                                         |      17 |        0 |     true | Oak Wood                                           | logWood                                                                        |
| Minecraft                     | minecraft:log                                         |      17 |        1 |     true | Spruce Wood                                        | logWood                                                                        |
| Minecraft                     | minecraft:log                                         |      17 |        2 |     true | Birch Wood                                         | logWood                                                                        |
| Minecraft                     | minecraft:log                                         |      17 |        3 |     true | Jungle Wood                                        | logWood                                                                        |
| Minecraft                     | minecraft:log2                                        |     162 |        0 |     true | Acacia Wood                                        | logWood                                                                        |
| Minecraft                     | minecraft:log2                                        |     162 |        1 |     true | Dark Oak Wood                                      | logWood                                                                        |
| Minecraft                     | minecraft:magenta_glazed_terracotta                   |     237 |        0 |    false | Magenta Glazed Terracotta                          |                                                                                |
| Minecraft                     | minecraft:magenta_shulker_box                         |     221 |        0 |    false | Magenta Shulker Box                                |                                                                                |
| Minecraft                     | minecraft:magma                                       |     213 |        0 |    false | Magma Block                                        |                                                                                |
| Minecraft                     | minecraft:magma_cream                                 |     378 |        0 |    false | Magma Cream                                        |                                                                                |
| Minecraft                     | minecraft:map                                         |     395 |        0 |    false | Empty Map                                          |                                                                                |
| Minecraft                     | minecraft:melon                                       |     360 |        0 |    false | Melon Slice                                        |                                                                                |
| Minecraft                     | minecraft:melon_block                                 |     103 |        0 |    false | Melon                                              |                                                                                |
| Minecraft                     | minecraft:melon_seeds                                 |     362 |        0 |    false | Melon Seeds                                        | listAllseed,seeds                                                              |
| Minecraft                     | minecraft:milk_bucket                                 |     335 |        0 |    false | Milk                                               | listAllmilk                                                                    |
| Minecraft                     | minecraft:minecart                                    |     328 |        0 |    false | Minecart                                           |                                                                                |
| Minecraft                     | minecraft:mob_spawner                                 |      52 |        0 |    false | Monster Spawner                                    |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        0 |     true | Stone Monster Egg                                  |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        1 |     true | Cobblestone Monster Egg                            |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        2 |     true | Stone Brick Monster Egg                            |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        3 |     true | Mossy Stone Brick Monster Egg                      |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        4 |     true | Cracked Stone Brick Monster Egg                    |                                                                                |
| Minecraft                     | minecraft:monster_egg                                 |      97 |        5 |     true | Chiseled Stone Brick Monster Egg                   |                                                                                |
| Minecraft                     | minecraft:mossy_cobblestone                           |      48 |        0 |    false | Moss Stone                                         | blockMossy                                                                     |
| Minecraft                     | minecraft:mushroom_stew                               |     282 |        0 |    false | Mushroom Stew                                      |                                                                                |
| Minecraft                     | minecraft:mutton                                      |     423 |        0 |    false | Raw Mutton                                         | foodMeat,foodMuttonraw,listAllmeatraw,listAllmuttonraw,t1meat                  |
| Minecraft                     | minecraft:mycelium                                    |     110 |        0 |    false | Mycelium                                           |                                                                                |
| Minecraft                     | minecraft:name_tag                                    |     421 |        0 |    false | Name Tag                                           |                                                                                |
| Minecraft                     | minecraft:nether_brick                                |     112 |        0 |    false | Nether Brick                                       |                                                                                |
| Minecraft                     | minecraft:nether_brick_fence                          |     113 |        0 |    false | Nether Brick Fence                                 |                                                                                |
| Minecraft                     | minecraft:nether_brick_stairs                         |     114 |        0 |    false | Nether Brick Stairs                                |                                                                                |
| Minecraft                     | minecraft:nether_star                                 |     399 |        0 |    false | Nether Star                                        | netherStar                                                                     |
| Minecraft                     | minecraft:nether_wart                                 |     372 |        0 |    false | Nether Wart                                        | cropNetherWart,seeds                                                           |
| Minecraft                     | minecraft:nether_wart_block                           |     214 |        0 |    false | Nether Wart Block                                  |                                                                                |
| Minecraft                     | minecraft:netherbrick                                 |     405 |        0 |    false | Nether Brick                                       | ingotBrickNether                                                               |
| Minecraft                     | minecraft:netherrack                                  |      87 |        0 |    false | Netherrack                                         | netherrack                                                                     |
| Minecraft                     | minecraft:noteblock                                   |      25 |        0 |    false | Note Block                                         |                                                                                |
| Minecraft                     | minecraft:oak_stairs                                  |      53 |        0 |    false | Oak Wood Stairs                                    | stairWood                                                                      |
| Minecraft                     | minecraft:observer                                    |     218 |        0 |    false | Observer                                           |                                                                                |
| Minecraft                     | minecraft:obsidian                                    |      49 |        0 |    false | Obsidian                                           | obsidian                                                                       |
| Minecraft                     | minecraft:orange_glazed_terracotta                    |     236 |        0 |    false | Orange Glazed Terracotta                           |                                                                                |
| Minecraft                     | minecraft:orange_shulker_box                          |     220 |        0 |    false | Orange Shulker Box                                 |                                                                                |
| Minecraft                     | minecraft:packed_ice                                  |     174 |        0 |    false | Packed Ice                                         |                                                                                |
| Minecraft                     | minecraft:painting                                    |     321 |        0 |    false | Painting                                           |                                                                                |
| Minecraft                     | minecraft:paper                                       |     339 |        0 |    false | Paper                                              | kindling,paper                                                                 |
| Minecraft                     | minecraft:pink_glazed_terracotta                      |     241 |        0 |    false | Pink Glazed Terracotta                             |                                                                                |
| Minecraft                     | minecraft:pink_shulker_box                            |     225 |        0 |    false | Pink Shulker Box                                   |                                                                                |
| Minecraft                     | minecraft:piston                                      |      33 |        0 |    false | Piston                                             |                                                                                |
| Minecraft                     | minecraft:planks                                      |       5 |        0 |     true | Oak Wood Planks                                    | plankWood                                                                      |
| Minecraft                     | minecraft:planks                                      |       5 |        1 |     true | Spruce Wood Planks                                 | plankWood                                                                      |
| Minecraft                     | minecraft:planks                                      |       5 |        2 |     true | Birch Wood Planks                                  | plankWood                                                                      |
| Minecraft                     | minecraft:planks                                      |       5 |        3 |     true | Jungle Wood Planks                                 | plankWood                                                                      |
| Minecraft                     | minecraft:planks                                      |       5 |        4 |     true | Acacia Wood Planks                                 | plankWood                                                                      |
| Minecraft                     | minecraft:planks                                      |       5 |        5 |     true | Dark Oak Wood Planks                               | plankWood                                                                      |
| Minecraft                     | minecraft:poisonous_potato                            |     394 |        0 |    false | Poisonous Potato                                   |                                                                                |
| Minecraft                     | minecraft:porkchop                                    |     319 |        0 |    false | Raw Porkchop                                       | foodMeat,listAllmeatraw,listAllporkraw,t1meat                                  |
| Minecraft                     | minecraft:potato                                      |     392 |        0 |    false | Potato                                             | cropPotato,foodVegetable,listAllveggie                                         |
| Minecraft                     | minecraft:potion                                      |     373 |        0 |    false | Uncraftable Potion                                 |                                                                                |
| Minecraft                     | minecraft:prismarine                                  |     168 |        0 |     true | Prismarine                                         | blockPrismarine,prismarine                                                     |
| Minecraft                     | minecraft:prismarine                                  |     168 |        1 |     true | Prismarine Bricks                                  | blockPrismarineBrick,prismarine                                                |
| Minecraft                     | minecraft:prismarine                                  |     168 |        2 |     true | Dark Prismarine                                    | blockPrismarineDark,prismarine                                                 |
| Minecraft                     | minecraft:prismarine_crystals                         |     410 |        0 |    false | Prismarine Crystals                                | dustPrismarine                                                                 |
| Minecraft                     | minecraft:prismarine_shard                            |     409 |        0 |    false | Prismarine Shard                                   | gemPrismarine                                                                  |
| Minecraft                     | minecraft:pufferfish                                  |    9965 |        0 |    false | Pufferfish                                         | listAllfishfresh,listAllfishraw                                                |
| Minecraft                     | minecraft:pumpkin                                     |      86 |        0 |    false | Pumpkin                                            | cropPumpkin,foodVegetable,listAllveggie                                        |
| Minecraft                     | minecraft:pumpkin_pie                                 |     400 |        0 |    false | Pumpkin Pie                                        |                                                                                |
| Minecraft                     | minecraft:pumpkin_seeds                               |     361 |        0 |    false | Pumpkin Seeds                                      | listAllseed,seeds                                                              |
| Minecraft                     | minecraft:purple_glazed_terracotta                    |     245 |        0 |    false | Purple Glazed Terracotta                           |                                                                                |
| Minecraft                     | minecraft:purple_shulker_box                          |     229 |        0 |    false | Purple Shulker Box                                 |                                                                                |
| Minecraft                     | minecraft:purpur_block                                |     201 |        0 |    false | Purpur Block                                       |                                                                                |
| Minecraft                     | minecraft:purpur_pillar                               |     202 |        0 |    false | Purpur Pillar                                      |                                                                                |
| Minecraft                     | minecraft:purpur_slab                                 |     205 |        0 |     true | Purpur Slab                                        |                                                                                |
| Minecraft                     | minecraft:purpur_stairs                               |     203 |        0 |    false | Purpur Stairs                                      |                                                                                |
| Minecraft                     | minecraft:quartz                                      |     406 |        0 |    false | Nether Quartz                                      | gemQuartz                                                                      |
| Minecraft                     | minecraft:quartz_block                                |     155 |        0 |     true | Block of Quartz                                    | blockQuartz                                                                    |
| Minecraft                     | minecraft:quartz_block                                |     155 |        1 |     true | Chiseled Quartz Block                              |                                                                                |
| Minecraft                     | minecraft:quartz_block                                |     155 |        2 |     true | Pillar Quartz Block                                |                                                                                |
| Minecraft                     | minecraft:quartz_ore                                  |     153 |        0 |    false | Nether Quartz Ore                                  | oreQuartz                                                                      |
| Minecraft                     | minecraft:quartz_stairs                               |     156 |        0 |    false | Quartz Stairs                                      |                                                                                |
| Minecraft                     | minecraft:rabbit                                      |     411 |        0 |    false | Raw Rabbit                                         | foodMeat,foodRabbitraw,listAllmeatraw,listAllrabbitraw,t2meat                  |
| Minecraft                     | minecraft:rabbit_foot                                 |     414 |        0 |    false | Rabbit's Foot                                      |                                                                                |
| Minecraft                     | minecraft:rabbit_hide                                 |     415 |        0 |    false | Rabbit Hide                                        | portionHideSmall                                                               |
| Minecraft                     | minecraft:rabbit_stew                                 |     413 |        0 |    false | Rabbit Stew                                        |                                                                                |
| Minecraft                     | minecraft:rail                                        |      66 |        0 |    false | Rail                                               |                                                                                |
| Minecraft                     | minecraft:record_11                                   |    2266 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_13                                   |    2256 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_blocks                               |    2258 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_cat                                  |    2257 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_chirp                                |    2259 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_far                                  |    2260 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_mall                                 |    2261 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_mellohi                              |    2262 |        0 |    false | Music Disc                                         | record                                                                         |
| Minecraft                     | minecraft:record_stal                                 |    2263 |        0 |    false | Music Disc                                         | record                                                                         |
