+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                   |
+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+------------------------------------------------------------------------+
| Mod name             | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                                          |
| Pam's HarvestCraft   | harvestcraft:enchiladaitem                      |    9850 |        0 |    false | Enchilada                           |     11 |        1.2 | foodEnchilada                                                          |
| Pam's HarvestCraft   | harvestcraft:energydrinkitem                    |    9455 |        0 |    false | Energy Drink                        |      5 |        1.2 | foodEnergydrink                                                        |
| Pam's HarvestCraft   | harvestcraft:epicbaconitem                      |    9418 |        0 |    false | Epic Bacon                          |      9 |        1.2 | foodEpicbacon                                                          |
| Pam's HarvestCraft   | harvestcraft:epicbltitem                        |    9868 |        0 |    false | Epic BLT                            |     13 |        1.2 | foodEpicblt                                                            |
| Pam's HarvestCraft   | harvestcraft:escargotitem                       |    9690 |        0 |    false | Escargot                            |      5 |        1.2 | foodEscargot                                                           |
| Pam's HarvestCraft   | harvestcraft:espressoitem                       |    9175 |        0 |    false | Espresso                            |      4 |        1.2 | foodEspresso                                                           |
| Pam's HarvestCraft   | harvestcraft:etonmessitem                       |    9737 |        0 |    false | Eton Mess                           |      4 |        1.2 | foodEtonmess                                                           |
| Pam's HarvestCraft   | harvestcraft:extremechiliitem                   |    9154 |        0 |    false | Extreme Chili                       |      5 |        1.2 | foodExtremechili                                                       |
| Pam's HarvestCraft   | harvestcraft:fairybreaditem                     |    9427 |        0 |    false | Fairy Bread                         |      8 |        1.2 | foodFairybread                                                         |
| Pam's HarvestCraft   | harvestcraft:festivalbreaditem                  |    9644 |        0 |    false | Festival Bread                      |      5 |        1.2 | foodFestivalbread                                                      |
| Pam's HarvestCraft   | harvestcraft:fiestacornsaladitem                |    9627 |        0 |    false | Fiesta Corn Salad                   |      7 |        1.2 | foodFiestacornsalad                                                    |
| Pam's HarvestCraft   | harvestcraft:figbaritem                         |    9384 |        0 |    false | Fig Bar                             |      5 |        1.2 | foodFigbar                                                             |
| Pam's HarvestCraft   | harvestcraft:figitem                            |    8826 |        0 |    false | Fig                                 |      1 |        0.6 | cropFig,listAllfruit                                                   |
| Pam's HarvestCraft   | harvestcraft:figjellyitem                       |    9385 |        0 |    false | Fig Jelly                           |      2 |        1.2 | foodFigjelly                                                           |
| Pam's HarvestCraft   | harvestcraft:figjellysandwichitem               |    9386 |        0 |    false | Fig Jelly Sandwich                  |      6 |        1.2 | foodFigjellysandwich                                                   |
| Pam's HarvestCraft   | harvestcraft:figjuiceitem                       |    9056 |        0 |    false | Fig Juice                           |      2 |        1.2 | foodFigjuice,listAlljuice                                              |
| Pam's HarvestCraft   | harvestcraft:figsmoothieitem                    |    9387 |        0 |    false | Fig Smoothie                        |      3 |        1.2 | foodFigsmoothie,listAllsmoothie                                        |
| Pam's HarvestCraft   | harvestcraft:figyogurtitem                      |    9388 |        0 |    false | Fig Yogurt                          |      2 |        1.2 | foodFigyogurt,listAllyogurt                                            |
| Pam's HarvestCraft   | harvestcraft:firmtofuitem                       |    9373 |        0 |    false | Firm Tofu                           |      2 |        1.2 | foodFirmtofu                                                           |
| Pam's HarvestCraft   | harvestcraft:fishandchipsitem                   |    9082 |        0 |    false | Fish and Chips                      |      7 |        1.2 | foodFishandchips                                                       |
| Pam's HarvestCraft   | harvestcraft:fishdinneritem                     |    9158 |        0 |    false | Fish Dinner                         |      7 |        1.2 | foodFishdinner                                                         |
| Pam's HarvestCraft   | harvestcraft:fishlettucewrapitem                |    9106 |        0 |    false | Fish Lettuce Wrap                   |      3 |        1.2 | foodFishlettucewrap                                                    |
| Pam's HarvestCraft   | harvestcraft:fishsandwichitem                   |    9080 |        0 |    false | Fish Sandwich                       |      6 |        1.2 | foodFishsandwich                                                       |
| Pam's HarvestCraft   | harvestcraft:fishsticksitem                     |    9081 |        0 |    false | Fish Sticks                         |      5 |        1.2 | foodFishsticks                                                         |
| Pam's HarvestCraft   | harvestcraft:fishtacoitem                       |    9119 |        0 |    false | Fish Taco                           |      8 |        1.2 | foodFishtaco                                                           |
| Pam's HarvestCraft   | harvestcraft:flaxitem                           |    8786 |        0 |    false | Flax                                |      1 |        0.6 | cropFlax,listAllfiber                                                  |
| Pam's HarvestCraft   | harvestcraft:footlongitem                       |    9270 |        0 |    false | Footlong                            |      8 |        1.2 | foodFootlong                                                           |
| Pam's HarvestCraft   | harvestcraft:fortunecookieitem                  |    9607 |        0 |    false | Fortune Cookie                      |      5 |        1.2 | foodFortunecookie,listAllcookie                                        |
| Pam's HarvestCraft   | harvestcraft:frenchtoastitem                    |    9254 |        0 |    false | French Toast                        |      8 |        1.2 | foodFrenchtoast                                                        |
| Pam's HarvestCraft   | harvestcraft:friedbolognasandwichitem           |    9765 |        0 |    false | Fried Bologna Sandwich              |      8 |        1.2 | foodFriedbolognasandwich                                               |
| Pam's HarvestCraft   | harvestcraft:friedchickenitem                   |    9269 |        0 |    false | Fried Chicken                       |      8 |        1.2 | foodFriedchicken                                                       |
| Pam's HarvestCraft   | harvestcraft:friedeggitem                       |    9084 |        0 |    false | Fried Egg                           |      3 |        1.2 | foodFriedegg                                                           |
| Pam's HarvestCraft   | harvestcraft:friedfeastitem                     |    9892 |        0 |    false | Fried Feast                         |     18 |        1.2 | foodFriedfeast                                                         |
| Pam's HarvestCraft   | harvestcraft:friedgreentomatoesitem             |    9611 |        0 |    false | Fried Green Tomatoes                |      5 |        1.2 | foodFriedgreentomatoes                                                 |
| Pam's HarvestCraft   | harvestcraft:friedonionsitem                    |    9456 |        0 |    false | Fried Onions                        |      2 |        1.2 | foodFriedonions                                                        |
| Pam's HarvestCraft   | harvestcraft:friedpecanokraitem                 |    9491 |        0 |    false | Fried Pecan Okra                    |      4 |        1.2 | foodFriedpecanokra                                                     |
| Pam's HarvestCraft   | harvestcraft:friedriceitem                      |    9139 |        0 |    false | Fried Rice                          |      5 |        1.2 | foodFriedrice                                                          |
| Pam's HarvestCraft   | harvestcraft:friesitem                          |    9068 |        0 |    false | Fries                               |      2 |        1.2 | foodFries                                                              |
| Pam's HarvestCraft   | harvestcraft:frogcookeditem                     |    9442 |        0 |    false | Cooked Frog Legs                    |      2 |        1.2 | foodFrogcooked                                                         |
| Pam's HarvestCraft   | harvestcraft:froglegstirfryitem                 |    9640 |        0 |    false | Frog Leg Stirfry                    |      6 |        1.2 | foodFroglegstirfry                                                     |
| Pam's HarvestCraft   | harvestcraft:frograwitem                        |    9933 |        0 |    false | Raw Frog                            |      1 |        0.6 | foodFrograw                                                            |
| Pam's HarvestCraft   | harvestcraft:frosteddonutitem                   |    9260 |        0 |    false | Frosted Donut                       |      8 |        1.2 | foodFrosteddonut                                                       |
| Pam's HarvestCraft   | harvestcraft:fruitcakeitem                      |    9848 |        0 |    false | Fruit Cake                          |     11 |        1.2 | foodFruitcake                                                          |
| Pam's HarvestCraft   | harvestcraft:fruitcreamfestivalbreaditem        |    9645 |        0 |    false | Fruit Cream Festival Bread          |      7 |        1.2 | foodFruitcreamfestivalbread                                            |
| Pam's HarvestCraft   | harvestcraft:fruitcrumbleitem                   |    9228 |        0 |    false | Fruit Crumble                       |      5 |        1.2 | foodFruitcrumble                                                       |
| Pam's HarvestCraft   | harvestcraft:fruitpunchitem                     |    9303 |        0 |    false | Fruit Punch                         |      2 |        1.2 | foodFruitpunch                                                         |
| Pam's HarvestCraft   | harvestcraft:fruitsaladitem                     |    9098 |        0 |    false | Fruit Salad                         |      2 |        1.2 | foodFruitsalad                                                         |
| Pam's HarvestCraft   | harvestcraft:futomakiitem                       |    9423 |        0 |    false | Futo Maki                           |      9 |        1.2 | foodFutomaki                                                           |
| Pam's HarvestCraft   | harvestcraft:gardensoupitem                     |    9312 |        0 |    false | Garden Soup                         |      4 |        1.2 | foodGardensoup                                                         |
| Pam's HarvestCraft   | harvestcraft:garlicbreaditem                    |    9202 |        0 |    false | Garlic Bread                        |      7 |        1.2 | foodGarlicbread                                                        |
| Pam's HarvestCraft   | harvestcraft:garlicchickenitem                  |    9204 |        0 |    false | Garlic Chicken                      |      6 |        1.2 | foodGarlicchicken                                                      |
| Pam's HarvestCraft   | harvestcraft:garlicitem                         |    8702 |        0 |    false | Garlic                              |      1 |        0.6 | cropGarlic,listAllherb                                                 |
| Pam's HarvestCraft   | harvestcraft:garlicmashedpotatoesitem           |    9203 |        0 |    false | Garlic Mashed Potatoes              |      6 |        1.2 | foodGarlicmashedpotatoes                                               |
| Pam's HarvestCraft   | harvestcraft:garlicsteakitem                    |    9666 |        0 |    false | Garlic Steak                        |      6 |        1.2 | foodGarlicsteak                                                        |
| Pam's HarvestCraft   | harvestcraft:generaltsochickenitem              |    9421 |        0 |    false | General Tso's Chicken               |      7 |        1.2 | foodGeneraltsochicken                                                  |
| Pam's HarvestCraft   | harvestcraft:gherkinitem                        |    9430 |        0 |    false | Gherkin                             |      5 |        1.2 | foodGherkin                                                            |
| Pam's HarvestCraft   | harvestcraft:gigapickleitem                     |    8770 |        0 |    false | Giga Pickle                         |      1 |        0.6 | foodGigapickle,foodPickles                                             |
| Pam's HarvestCraft   | harvestcraft:gingerbreaditem                    |    9195 |        0 |    false | Ginger Bread                        |      7 |        1.2 | foodGingerbread                                                        |
| Pam's HarvestCraft   | harvestcraft:gingerchickenitem                  |    9360 |        0 |    false | Ginger Chicken                      |      6 |        1.2 | foodGingerchicken                                                      |
| Pam's HarvestCraft   | harvestcraft:gingeredrhubarbtartitem            |    9363 |        0 |    false | Gingered Rhubarb Tart               |      8 |        1.2 | foodGingeredrhubarbtart                                                |
| Pam's HarvestCraft   | harvestcraft:gingeritem                         |    8704 |        0 |    false | Ginger                              |      1 |        0.6 | cropGinger,listAllspice                                                |
| Pam's HarvestCraft   | harvestcraft:gingersnapsitem                    |    9196 |        0 |    false | Ginger Snaps                        |      3 |        1.2 | foodGingersnaps                                                        |
| Pam's HarvestCraft   | harvestcraft:gingersodaitem                     |    9350 |        0 |    false | Ginger Ale                          |      3 |        1.2 | foodGingersoda,listAllsoda                                             |
| Pam's HarvestCraft   | harvestcraft:glazedcarrotsitem                  |    9062 |        0 |    false | Glazed Carrots                      |      4 |        1.2 | foodGlazedcarrots                                                      |
| Pam's HarvestCraft   | harvestcraft:glisteningsaladitem                |    9862 |        0 |    false | Glistening Salad                    |     12 |        1.2 | foodGlisteningsalad                                                    |
| Pam's HarvestCraft   | harvestcraft:gooseberryitem                     |    8899 |        0 |    false | Gooseberry                          |      1 |        0.6 | cropGooseberry,listAllberry,listAllfruit                               |
| Pam's HarvestCraft   | harvestcraft:gooseberryjellyitem                |    9492 |        0 |    false | Gooseberry Jelly                    |      2 |        1.2 | foodGooseberryjelly                                                    |
| Pam's HarvestCraft   | harvestcraft:gooseberryjellysandwichitem        |    9493 |        0 |    false | Gooseberry Jelly Sandwich           |      6 |        1.2 | foodGooseberryjellysandwich                                            |
| Pam's HarvestCraft   | harvestcraft:gooseberrymilkshakeitem            |    9494 |        0 |    false | Gooseberry Milkshake                |      3 |        1.2 | foodGooseberrymilkeshake                                               |
| Pam's HarvestCraft   | harvestcraft:gooseberrypieitem                  |    9495 |        0 |    false | Gooseberry Pie                      |      5 |        1.2 | foodGooseberrypie                                                      |
| Pam's HarvestCraft   | harvestcraft:gooseberrysmoothieitem             |    9496 |        0 |    false | Gooseberry Smoothie                 |      3 |        1.2 | foodGooseberrysmoothie,listAllsmoothie                                 |
| Pam's HarvestCraft   | harvestcraft:gooseberryyogurtitem               |    9497 |        0 |    false | Gooseberry Yogurt                   |      2 |        1.2 | foodGooseberryyogurt,listAllyogurt                                     |
| Pam's HarvestCraft   | harvestcraft:gourmetbeefburgeritem              |    9896 |        0 |    false | Gourmet Beef Burger                 |     19 |        1.2 | foodGourmetbeefburger                                                  |
| Pam's HarvestCraft   | harvestcraft:gourmetbeefpattyitem               |    9691 |        0 |    false | Gourmet Beef Patty                  |      6 |        1.2 | foodGourmetbeefpatty                                                   |
| Pam's HarvestCraft   | harvestcraft:gourmetmuttonburgeritem            |    9884 |        0 |    false | Gourmet Mutton Burger               |     16 |        1.2 | foodGourmetmuttonburger                                                |
| Pam's HarvestCraft   | harvestcraft:gourmetmuttonpattyitem             |    9692 |        0 |    false | Gourmet Mutton Patty                |      6 |        1.2 | foodGourmetmuttonpatty                                                 |
| Pam's HarvestCraft   | harvestcraft:gourmetporkburgeritem              |    9878 |        0 |    false | Gourmet Pork Burger                 |     14 |        1.2 | foodGourmetporkburger                                                  |
| Pam's HarvestCraft   | harvestcraft:gourmetporkpattyitem               |    9693 |        0 |    false | Gourmet Pork Patty                  |      6 |        1.2 | foodGourmetporkpatty                                                   |
| Pam's HarvestCraft   | harvestcraft:gourmetvenisonburgeritem           |    9901 |        0 |    false | Gourmet Venison Burger              |     20 |        1.2 | foodGourmetvenisonburger                                               |
| Pam's HarvestCraft   | harvestcraft:gourmetvenisonpattyitem            |    9694 |        0 |    false | Gourmet Venison Patty               |      6 |        1.2 | foodGourmetvenisonpatty                                                |
| Pam's HarvestCraft   | harvestcraft:grapefruititem                     |    8857 |        0 |    false | Grapefruit                          |      1 |        0.6 | cropGrapefruit,listAllcitrus,listAllfruit                              |
| Pam's HarvestCraft   | harvestcraft:grapefruitjellyitem                |    9389 |        0 |    false | Grapefruit Jelly                    |      2 |        1.2 | foodGrapefruitjelly                                                    |
| Pam's HarvestCraft   | harvestcraft:grapefruitjellysandwichitem        |    9390 |        0 |    false | Grapefruit Jelly Sandwich           |      6 |        1.2 | foodGrapefruitjellysandwich                                            |
| Pam's HarvestCraft   | harvestcraft:grapefruitjuiceitem                |    9057 |        0 |    false | Grapefruit Juice                    |      2 |        1.2 | foodGrapefruitjuice,listAlljuice                                       |
| Pam's HarvestCraft   | harvestcraft:grapefruitsmoothieitem             |    9391 |        0 |    false | Grapefruit Smoothie                 |      3 |        1.2 | foodGrapefruitjellysmoothie,listAllsmoothie                            |
| Pam's HarvestCraft   | harvestcraft:grapefruitsodaitem                 |    9393 |        0 |    false | Grapefruit Soda                     |      4 |        1.2 | foodGrapefruitsoda,listAllsoda                                         |
| Pam's HarvestCraft   | harvestcraft:grapefruityogurtitem               |    9392 |        0 |    false | Grapefruit Yogurt                   |      2 |        1.2 | foodGrapefruityogurt,listAllyogurt                                     |
| Pam's HarvestCraft   | harvestcraft:grapeitem                          |    8754 |        0 |    false | Grape                               |      1 |        0.6 | cropGrape,listAllfruit                                                 |
| Pam's HarvestCraft   | harvestcraft:grapejellyitem                     |    9130 |        0 |    false | Grape Jelly                         |      2 |        1.2 | foodGrapejelly                                                         |
| Pam's HarvestCraft   | harvestcraft:grapejuiceitem                     |    9038 |        0 |    false | Grape Juice                         |      2 |        1.2 | foodGrapejuice,listAlljuice                                            |
| Pam's HarvestCraft   | harvestcraft:grapesaladitem                     |    9131 |        0 |    false | Grape Salad                         |      3 |        1.2 | foodGrapesalad                                                         |
| Pam's HarvestCraft   | harvestcraft:grapesmoothieitem                  |    9521 |        0 |    false | Grape Smoothie                      |      3 |        1.2 | foodGrapesmoothie,listAllsmoothie                                      |
| Pam's HarvestCraft   | harvestcraft:grapesodaitem                      |    9351 |        0 |    false | Grape Soda                          |      4 |        1.2 | foodGrapesoda,listAllsoda                                              |
| Pam's HarvestCraft   | harvestcraft:grapeyogurtitem                    |    9275 |        0 |    false | Grape Yogurt                        |      2 |        1.2 | foodGrapeyogurt,listAllyogurt                                          |
| Pam's HarvestCraft   | harvestcraft:gravlaxitem                        |    9772 |        0 |    false | Gravlax                             |      4 |        1.2 | foodGravlax                                                            |
| Pam's HarvestCraft   | harvestcraft:gravyitem                          |    9537 |        0 |    false | Gravy                               |      3 |        1.2 | foodGravy                                                              |
| Pam's HarvestCraft   | harvestcraft:greenbeancasseroleitem             |    9660 |        0 |    false | Green Bean Casserole                |      6 |        1.2 | foodGreenbeancasserole                                                 |
| Pam's HarvestCraft   | harvestcraft:greeneggsandhamitem                |    9587 |        0 |    false | Green Eggs and Ham                  |      5 |        1.2 | foodGreeneggsandham                                                    |
| Pam's HarvestCraft   | harvestcraft:greengrapeitem                     |    8788 |        0 |    false | Green Grape                         |      1 |        0.6 | cropGrape,cropGreengrape,listAllfruit                                  |
| Pam's HarvestCraft   | harvestcraft:greenheartfishitem                 |    9949 |        0 |    false | Green Heart Fish                    |      1 |        0.6 | foodGreenheartfish,listAllfishfresh,listAllfishraw                     |
| Pam's HarvestCraft   | harvestcraft:greenteaitem                       |    9679 |        0 |    false | Green Tea                           |      2 |        1.2 | foodGreentea                                                           |
| Pam's HarvestCraft   | harvestcraft:grilledasparagusitem               |    9009 |        0 |    false | Grilled Asparagus                   |      2 |        1.2 | foodGrilledasparagus                                                   |
| Pam's HarvestCraft   | harvestcraft:grilledcheeseitem                  |    9015 |        0 |    false | Grilled Cheese                      |      8 |        1.2 | foodGrilledcheese                                                      |
| Pam's HarvestCraft   | harvestcraft:grilledcheesevegemitetoastitem     |    9619 |        0 |    false | Grilled Cheese Vegemite Toast       |      9 |        1.2 | foodGrilledcheesevegemitetoast                                         |
| Pam's HarvestCraft   | harvestcraft:grilledeggplantitem                |    9011 |        0 |    false | Grilled Eggplant                    |      2 |        1.2 | foodGrilledeggplant                                                    |
| Pam's HarvestCraft   | harvestcraft:grilledmushroomitem                |    9069 |        0 |    false | Grilled Mushroom                    |      2 |        1.2 | foodGrilledmushroom                                                    |
| Pam's HarvestCraft   | harvestcraft:grilledskewersitem                 |    9150 |        0 |    false | Grilled Skewer                      |      4 |        1.2 | foodGrilledskewers                                                     |
| Pam's HarvestCraft   | harvestcraft:gritsitem                          |    9595 |        0 |    false | Grits                               |      4 |        1.2 | foodGrits                                                              |
| Pam's HarvestCraft   | harvestcraft:groiledcheesesandwichitem          |    9841 |        0 |    false | Groiled Cheese Sandwich             |     10 |        1.2 | foodGroiledcheesesandwich                                              |
| Pam's HarvestCraft   | harvestcraft:grouperrawitem                     |    9934 |        0 |    false | Raw Grouper                         |      1 |        0.6 | foodGrouperraw,listAllfishfresh,listAllfishraw                         |
| Pam's HarvestCraft   | harvestcraft:guacamoleitem                      |    9224 |        0 |    false | Guacamole                           |      5 |        1.2 | foodGuacamole                                                          |
| Pam's HarvestCraft   | harvestcraft:guavaitem                          |    8932 |        0 |    false | Guava                               |      1 |        0.6 | listAllfruit                                                           |
| Pam's HarvestCraft   | harvestcraft:guisoitem                          |    9695 |        0 |    false | Guiso                               |      9 |        1.2 | foodGuiso                                                              |
| Pam's HarvestCraft   | harvestcraft:gumboitem                          |    9873 |        0 |    false | Gumbo                               |     13 |        1.2 | foodGumbo                                                              |
| Pam's HarvestCraft   | harvestcraft:gummybearsitem                     |    9302 |        0 |    false | Gummy Bears                         |      3 |        1.2 | foodGummybears                                                         |
| Pam's HarvestCraft   | harvestcraft:gyudonitem                         |    9757 |        0 |    false | Gyudon                              |      6 |        1.2 | foodGyudon                                                             |
| Pam's HarvestCraft   | harvestcraft:haggisitem                         |    9641 |        0 |    false | Haggis                              |      6 |        1.2 | foodHaggis                                                             |
| Pam's HarvestCraft   | harvestcraft:hamandcheesesandwichitem           |    9593 |        0 |    false | Ham and Cheese Sandwich             |      7 |        1.2 | foodHamandcheesesandwich                                               |
| Pam's HarvestCraft   | harvestcraft:hamandpineapplepizzaitem           |    9661 |        0 |    false | Ham and Pineapple Pizza             |      9 |        1.2 | foodHamandpineapplepizza                                               |
| Pam's HarvestCraft   | harvestcraft:hamburgeritem                      |    9077 |        0 |    false | Hamburger                           |      6 |        1.2 | foodHamburger                                                          |
| Pam's HarvestCraft   | harvestcraft:hamsweetpicklesandwichitem         |    9859 |        0 |    false | Ham & Sweet Pickle Sandwich         |     12 |        1.2 | foodHamsweetpicklesandwich                                             |
| Pam's HarvestCraft   | harvestcraft:harvestpumpkinitem                 |    9959 |        0 |    false | Pumpkin                             |      1 |        0.6 | cropPumpkin,listAllveggie                                              |
| Pam's HarvestCraft   | harvestcraft:hashitem                           |    9111 |        0 |    false | Hash                                |      5 |        1.2 | foodHash                                                               |
| Pam's HarvestCraft   | harvestcraft:hazelnutitem                       |    8887 |        0 |    false | Hazelnut                            |      1 |        0.6 |                                                                        |
| Pam's HarvestCraft   | harvestcraft:heartybreakfastitem                |    9881 |        0 |    false | Hearty Breakfast                    |     15 |        1.2 | foodHeartyBreakfast                                                    |
| Pam's HarvestCraft   | harvestcraft:herbbutterparsnipsitem             |    9370 |        0 |    false | Herb Butter Parsnips                |      4 |        1.2 | foodHerbbutterparsnips                                                 |
| Pam's HarvestCraft   | harvestcraft:herringrawitem                     |    9935 |        0 |    false | Raw Herring                         |      1 |        0.6 | foodHerringraw,listAllfishfresh,listAllfishraw                         |
| Pam's HarvestCraft   | harvestcraft:homestylelunchitem                 |    9855 |        0 |    false | Homestyle Lunch                     |     11 |        1.2 | foodHomestylelunch                                                     |
| Pam's HarvestCraft   | harvestcraft:honeybreaditem                     |    9558 |        0 |    false | Honey Bread                         |      5 |        1.2 | foodHoneybread                                                         |
| Pam's HarvestCraft   | harvestcraft:honeybunitem                       |    9559 |        0 |    false | Honeybun                            |      9 |        1.2 | foodHoneybun                                                           |
| Pam's HarvestCraft   | harvestcraft:honeycombchocolatebaritem          |    9425 |        0 |    false | Honeycomb Chocolate Bar             |      3 |        1.2 | foodHoneycombchocolatebar                                              |
| Pam's HarvestCraft   | harvestcraft:honeyglazedcarrotsitem             |    9560 |        0 |    false | Honey Glazed Carrots                |      6 |        1.2 | foodHoneyglazedcarrots                                                 |
| Pam's HarvestCraft   | harvestcraft:honeyglazedhamitem                 |    9561 |        0 |    false | Honey Glazed Ham                    |      5 |        1.2 | foodHoneyglazedham                                                     |
| Pam's HarvestCraft   | harvestcraft:honeyitem                          |    9908 |        0 |    false | Honey                               |      2 |        0.6 | dropHoney,foodHoneydrop,listAllsugar                                   |
| Pam's HarvestCraft   | harvestcraft:honeylemonlambitem                 |    9365 |        0 |    false | Honey Lemon Lamb                    |      6 |        1.2 | foodHoneylemonlamb                                                     |
| Pam's HarvestCraft   | harvestcraft:honeysandwichitem                  |    9528 |        0 |    false | Honey Sandwich                      |      6 |        1.2 | foodHoneysandwich                                                      |
| Pam's HarvestCraft   | harvestcraft:honeysoyribsitem                   |    9562 |        0 |    false | Honey Soy Ribs                      |      9 |        1.2 | foodHoneysoyribs                                                       |
| Pam's HarvestCraft   | harvestcraft:hotandsoursoupitem                 |    9829 |        0 |    false | Hot and Sour Soup                   |     10 |        1.2 | foodHotandsoursoup                                                     |
| Pam's HarvestCraft   | harvestcraft:hotchocolateitem                   |    9094 |        0 |    false | Hot Chocolate                       |      2 |        1.2 | foodHotchocolate                                                       |
| Pam's HarvestCraft   | harvestcraft:hotcocoaitem                       |    9779 |        0 |    false | Hot Cocoa                           |      5 |        1.2 | foodHotcocoa                                                           |
| Pam's HarvestCraft   | harvestcraft:hotdishcasseroleitem               |    9668 |        0 |    false | Hot Dish Casserole                  |      9 |        1.2 | foodHotdishcasserole                                                   |
| Pam's HarvestCraft   | harvestcraft:hotdogitem                         |    9075 |        0 |    false | Hotdog                              |      5 |        1.2 | foodHotdog                                                             |
| Pam's HarvestCraft   | harvestcraft:hotwingsitem                       |    9152 |        0 |    false | Hot Wings                           |      3 |        1.2 | foodHotwings                                                           |
| Pam's HarvestCraft   | harvestcraft:huckleberryitem                    |    8790 |        0 |    false | Huckleberry                         |      1 |        0.6 | cropHuckleberry,listAllberry,listAllfruit                              |
| Pam's HarvestCraft   | harvestcraft:hummusitem                         |    9573 |        0 |    false | Hummus                              |      5 |        1.2 | foodHummus                                                             |
| Pam's HarvestCraft   | harvestcraft:hushpuppiesitem                    |    9498 |        0 |    false | Hushpuppies                         |      5 |        1.2 | foodHushpuppies                                                        |
| Pam's HarvestCraft   | harvestcraft:icecreamitem                       |    9014 |        0 |    false | Ice Cream                           |      3 |        1.2 | foodIcecream,listAllicecream                                           |
| Pam's HarvestCraft   | harvestcraft:imagawayakiitem                    |    9759 |        0 |    false | Imagawayaki                         |      5 |        1.2 | foodImagawayaki                                                        |
| Pam's HarvestCraft   | harvestcraft:imitationcrabsticksitem            |    9769 |        0 |    false | Imitation Crab Sticks               |      6 |        1.2 | foodImitationcrabsticks                                                |
| Pam's HarvestCraft   | harvestcraft:ironbrewitem                       |    9574 |        0 |    false | Iron Brew                           |      9 |        1.2 | foodIronbrew                                                           |
| Pam's HarvestCraft   | harvestcraft:jackfruititem                      |    8838 |        0 |    false | Jackfruit                           |      1 |        0.6 | listAllveggie                                                          |
| Pam's HarvestCraft   | harvestcraft:jaffaitem                          |    9268 |        0 |    false | Jaffa                               |      6 |        1.2 | foodJaffa                                                              |
| Pam's HarvestCraft   | harvestcraft:jambalayaitem                      |    9874 |        0 |    false | Jambalaya                           |     13 |        1.2 | foodJambalaya                                                          |
| Pam's HarvestCraft   | harvestcraft:jamrollitem                        |    9532 |        0 |    false | Jam Roll                            |      4 |        1.2 | foodJamroll                                                            |
| Pam's HarvestCraft   | harvestcraft:jelliedeelitem                     |    9696 |        0 |    false | Jellied Eel                         |      5 |        1.2 | foodJelliedeel                                                         |
| Pam's HarvestCraft   | harvestcraft:jellybeansitem                     |    9265 |        0 |    false | Jellybeans                          |      3 |        1.2 | foodJellybeans                                                         |
| Pam's HarvestCraft   | harvestcraft:jellydonutitem                     |    9259 |        0 |    false | Jelly Donut                         |      6 |        1.2 | foodJellydonut                                                         |
| Pam's HarvestCraft   | harvestcraft:jellyfishrawitem                   |    9936 |        0 |    false | Raw Jellyfish                       |      1 |        0.6 | foodJellyfishraw                                                       |
| Pam's HarvestCraft   | harvestcraft:jicamaitem                         |    8792 |        0 |    false | Jicama                              |      1 |        0.6 | cropJicama,listAllveggie                                               |
| Pam's HarvestCraft   | harvestcraft:juniperberryitem                   |    8814 |        0 |    false | Juniperberry                        |      1 |        0.6 | cropJuniperberry,listAllberry,listAllfruit                             |
| Pam's HarvestCraft   | harvestcraft:juteitem                           |    8794 |        0 |    false | Jute                                |      1 |        0.6 | cropJute,listAllfiber                                                  |
| Pam's HarvestCraft   | harvestcraft:kalechipsitem                      |    9697 |        0 |    false | Kale Chips                          |      2 |        1.2 | foodKalechips                                                          |
| Pam's HarvestCraft   | harvestcraft:kaleitem                           |    8772 |        0 |    false | Kale                                |      1 |        0.6 | cropKale,listAllgreenveggie                                            |
| Pam's HarvestCraft   | harvestcraft:kenafitem                          |    8796 |        0 |    false | Kenaf                               |      1 |        0.6 | cropKenaf,listAllfiber                                                 |
| Pam's HarvestCraft   | harvestcraft:keylimepieitem                     |    9245 |        0 |    false | Keylime Pie                         |      6 |        1.2 | foodKeylimepie                                                         |
| Pam's HarvestCraft   | harvestcraft:kimchiitem                         |    9499 |        0 |    false | Kimchi                              |      5 |        1.2 | foodKimchi                                                             |
| Pam's HarvestCraft   | harvestcraft:kiwiitem                           |    8756 |        0 |    false | Kiwi                                |      1 |        0.6 | cropKiwi,listAllfruit                                                  |
| Pam's HarvestCraft   | harvestcraft:kiwijellyitem                      |    9323 |        0 |    false | Kiwi Jelly                          |      2 |        1.2 | foodKiwijelly                                                          |
